coop_name,coop_size,gender_nanmean,gender_nanmedian,gender_N,age_nanmean,age_nanmedian,age_N,years_farming_nanmean,years_farming_nanmedian,years_farming_N,num_wives_nanmean,num_wives_nanmedian,num_wives_N,wife_trades_nanmean,wife_trades_nanmedian,wife_trades_N,wife_food_crops_nanmean,wife_food_crops_nanmedian,wife_food_crops_N,wife_crafts_nanmean,wife_crafts_nanmedian,wife_crafts_N,num_children_nanmean,num_children_nanmedian,num_children_N,num_young_children_nanmean,num_young_children_nanmedian,num_young_children_N,num_older_children_nanmean,num_older_children_nanmedian,num_older_children_N,num_children_in_school_nanmean,num_children_in_school_nanmedian,num_children_in_school_N,children_working_nanmean,children_working_nanmedian,children_working_N,housing_material_nanmean,housing_material_nanmedian,housing_material_N,access_electricity_nanmean,access_electricity_nanmedian,access_electricity_N,access_drinking_water_nanmean,access_drinking_water_nanmedian,access_drinking_water_N,access_healthcare_nanmean,access_healthcare_nanmedian,access_healthcare_N,wants_credit_nanmean,wants_credit_nanmedian,wants_credit_N,credit_from_coop_nanmean,credit_from_coop_nanmedian,credit_from_coop_N,credit_from_third_party_nanmean,credit_from_third_party_nanmedian,credit_from_third_party_N,credit_from_bank_nanmean,credit_from_bank_nanmedian,credit_from_bank_N,has_loan_nanmean,has_loan_nanmedian,has_loan_N,loan_amount_nanmean,loan_amount_nanmedian,loan_amount_N,loan_rate_nanmean,loan_rate_nanmedian,loan_rate_N,has_bridge_loan_nanmean,has_bridge_loan_nanmedian,has_bridge_loan_N,bridge_loan_amount_nanmean,bridge_loan_amount_nanmedian,bridge_loan_amount_N,pledged_output_nanmean,pledged_output_nanmedian,pledged_output_N,wants_bridge_loan_nanmean,wants_bridge_loan_nanmedian,wants_bridge_loan_N,wants_bridge_loan_amount_nanmean,wants_bridge_loan_amount_nanmedian,wants_bridge_loan_amount_N,input_use_nanmean,input_use_nanmedian,input_use_N,input_cost_nanmean,input_cost_nanmedian,input_cost_N,inputs_useful_nanmean,inputs_useful_nanmedian,inputs_useful_N,interest_use_inputs_nanmean,interest_use_inputs_nanmedian,interest_use_inputs_N,interest_insurance_nanmean,interest_insurance_nanmedian,interest_insurance_N,use_ag_services_nanmean,use_ag_services_nanmedian,use_ag_services_N,ag_services_quality_nanmean,ag_services_quality_nanmedian,ag_services_quality_N,ag_services_frequency_nanmean,ag_services_frequency_nanmedian,ag_services_frequency_N,interest_ag_services_nanmean,interest_ag_services_nanmedian,interest_ag_services_N,last_price_nanmean,last_price_nanmedian,last_price_N,num_plots_nanmean,num_plots_nanmedian,num_plots_N,total_ha_nanmean,total_ha_nanmedian,total_ha_N,fraction_in_school_nanmean,fraction_in_school_nanmedian,fraction_in_school_N,fraction_in_school_binned_nanmean,fraction_in_school_binned_nanmedian,fraction_in_school_binned_N,num_older_children_binned_nanmean,num_older_children_binned_nanmedian,num_older_children_binned_N,num_young_children_binned_nanmean,num_young_children_binned_nanmedian,num_young_children_binned_N,income_nanmean,income_nanmedian,income_N,nonzero_income_nanmean,nonzero_income_nanmedian,nonzero_income_N,income_binned_nanmean,income_binned_nanmedian,income_binned_N,num_plots_binned_nanmean,num_plots_binned_nanmedian,num_plots_binned_N,years_farming_binned_nanmean,years_farming_binned_nanmedian,years_farming_binned_N,age_binned_nanmean,age_binned_nanmedian,age_binned_N,num_children_binned_nanmean,num_children_binned_nanmedian,num_children_binned_N,num_wives_binned_nanmean,num_wives_binned_nanmedian,num_wives_binned_N,education_level_binned_nanmean,education_level_binned_nanmedian,education_level_binned_N,wife_roles_nanmean,wife_roles_nanmedian,wife_roles_N,creditworthy_nanmean,creditworthy_nanmedian,creditworthy_N
SV1 C Ronkh,9,0.0,0.0,9.0,39.55555555555556,37.0,9.0,17.88888888888889,20.0,9.0,1.1111111111111112,1.0,9,0.8888888888888888,1,9,0.2222222222222222,0,9,0.0,0,9,5.111111111111111,4.0,9.0,1.7777777777777777,2.0,9,2.5555555555555554,2.0,9,2.5555555555555554,2.0,9,0.7777777777777778,0.0,9.0,1.3333333333333333,1.0,9.0,0.8888888888888888,1.0,9.0,2.0,2.0,9.0,1.1111111111111112,1.0,9.0,1.8888888888888888,1.0,9.0,1.1111111111111112,1.0,9.0,1.2222222222222223,1.0,9.0,1.5555555555555556,2.0,9.0,1.0,1.0,9.0,261666.66666666666,250000.0,9.0,6.0,6.0,9.0,0.0,0.0,9.0,0.0,0,9,1.1111111111111112,1.0,9.0,0.16666666666666666,0.0,6.0,25000.0,0.0,9.0,3.7777777777777777,4.0,9.0,217777.77777777778,200000.0,9.0,1.3333333333333333,1.0,9.0,1.7777777777777777,2.0,9.0,2.0,2.0,9.0,1.7777777777777777,2.0,9.0,1.4444444444444444,2.0,9.0,3.7777777777777777,4.0,9.0,2.0,2.0,9.0,125.0,125.0,9.0,1.3333333333333333,1.0,9.0,0.6377777777777779,0.45,9.0,0.5473646723646723,0.5,9.0,2.3333333333333335,2.0,9.0,1.1111111111111112,1.0,9.0,0.8888888888888888,1.0,9.0,472222.22222222225,500000.0,9.0,472222.22222222225,500000.0,9.0,2.7777777777777777,3.0,9.0,0.2222222222222222,0.0,9.0,1.6666666666666667,2.0,9.0,1.5555555555555556,1.0,9.0,0.8888888888888888,1.0,9.0,1.1111111111111112,1.0,9.0,0.6666666666666666,1.0,9.0,1.1111111111111112,1.0,9.0,1.0,1.0,9.0
SV4 A Ronkh,14,0.07692307692307693,0.0,13.0,47.23076923076923,47.0,13.0,19.785714285714285,20.0,14.0,1.0714285714285714,1.0,14,0.6428571428571429,1,14,0.42857142857142855,0,14,0.07142857142857142,0,14,5.714285714285714,5.5,14.0,1.2857142857142858,1.5,14,2.5,2.0,14,3.2142857142857144,4.0,14,1.7777777777777777,2.0,9.0,1.5384615384615385,2.0,13.0,1.0,1.0,13.0,2.0,2.0,13.0,1.0,1.0,13.0,3.5384615384615383,4.0,13.0,1.6923076923076923,2.0,13.0,1.3076923076923077,1.0,13.0,1.6153846153846154,2.0,13.0,0.9285714285714286,1.0,14.0,345000.0,250000.0,13.0,6.076923076923077,6.0,13.0,3571.4285714285716,0.0,14.0,357.14285714285717,0,14,1.2307692307692308,1.0,13.0,0.9230769230769231,1.0,13.0,98571.42857142857,100000.0,14.0,4.0,4.0,13.0,134785.7142857143,175000.0,14.0,1.8461538461538463,2.0,13.0,1.8461538461538463,2.0,13.0,1.9230769230769231,2.0,13.0,1.6923076923076923,2.0,13.0,1.9230769230769231,2.0,13.0,3.5,4.0,12.0,1.9166666666666667,2.0,12.0,115.0,125.0,14.0,1.9285714285714286,1.0,14.0,0.8307692307692308,0.46,13.0,0.44172077922077924,0.5714285714285714,11.0,2.0,3.0,11.0,1.0,1.0,14.0,0.7142857142857143,1.0,14.0,507142.85714285716,500000.0,14.0,546153.8461538461,500000.0,13.0,2.7857142857142856,3.0,14.0,0.5714285714285714,0.0,14.0,1.7142857142857142,2.0,14.0,2.1538461538461537,2.0,13.0,0.9285714285714286,1.0,14.0,0.9285714285714286,1.0,14.0,0.38461538461538464,0.0,13.0,1.3,1.5,10.0,1.0,1.0,13.0
SV4 B Ronkh,10,0.0,0.0,10.0,40.8,39.0,10.0,16.5,18.5,10.0,1.2,1.0,10,1.0,1,10,1.0,1,10,0.0,0,10,7.3,7.5,10.0,1.6,2.0,10,3.3,3.5,10,3.6,4.0,10,1.0,0.5,10.0,1.6,2.0,10.0,1.0,1.0,10.0,2.0,2.0,10.0,1.2,1.0,10.0,4.0,4.0,10.0,1.7,2.0,10.0,1.2,1.0,10.0,1.6,2.0,10.0,1.0,1.0,10.0,251500.0,250000.0,10.0,6.0,6.0,10.0,5000.0,0.0,10.0,7500.0,0,10,1.1,1.0,10.0,1.0,1.0,10.0,125000.0,125000.0,10.0,4.0,4.0,10.0,182000.0,180000.0,10.0,2.0,2.0,10.0,2.0,2.0,10.0,2.0,2.0,10.0,2.0,2.0,10.0,2.0,2.0,10.0,3.4,3.0,10.0,2.0,2.0,10.0,125.0,125.0,10.0,1.7,2.0,10.0,0.6809999999999999,0.65,10.0,0.4612301587301587,0.5277777777777778,10.0,2.1,2.0,10.0,1.0,1.0,10.0,0.8,1.0,10.0,485000.0,500000.0,10.0,485000.0,500000.0,10.0,2.8,3.0,10.0,0.6,1.0,10.0,1.5,1.5,10.0,1.7,1.5,10.0,1.4,1.5,10.0,1.2,1.0,10.0,0.5,0.5,10.0,2.0,2.0,10.0,1.0,1.0,10.0
Section Villageoise 4 C Ronkh,12,0.0,0.0,12.0,44.666666666666664,45.5,12.0,16.5,20.0,12.0,1.5,1.0,12,1.0,1,12,0.9166666666666666,1,12,0.0,0,12,7.583333333333333,8.0,12.0,1.9166666666666667,2.0,12,3.5,4.0,12,3.1666666666666665,3.0,12,0.75,0.0,12.0,1.1666666666666667,1.0,12.0,0.5833333333333334,1.0,12.0,2.0,2.0,12.0,1.0,1.0,12.0,4.0,4.0,12.0,1.25,1.0,12.0,1.0,1.0,12.0,1.5833333333333333,2.0,12.0,1.0,1.0,12.0,264583.3333333333,250000.0,12.0,5.916666666666667,6.0,12.0,0.0,0.0,12.0,0.0,0,12,1.0,1.0,12.0,1.0,1.0,12.0,137083.33333333334,150000.0,12.0,4.0,4.0,12.0,186666.66666666666,180000.0,12.0,2.0,2.0,12.0,2.0,2.0,12.0,2.0,2.0,12.0,2.0,2.0,12.0,1.9166666666666667,2.0,12.0,3.3333333333333335,3.0,12.0,2.0,2.0,11.0,125.0,125.0,12.0,1.6666666666666667,1.5,12.0,0.6808333333333335,0.65,12.0,0.42462121212121207,0.375,11.0,2.090909090909091,2.0,11.0,1.3333333333333333,1.0,12.0,0.9166666666666666,1.0,12.0,425000.0,450000.0,12.0,425000.0,450000.0,12.0,2.75,3.0,12.0,0.5,0.5,12.0,1.5833333333333333,2.0,12.0,1.8333333333333333,2.0,12.0,1.3333333333333333,2.0,12.0,1.3333333333333333,1.0,12.0,0.16666666666666666,0.0,12.0,1.9166666666666667,2.0,12.0,1.0,1.0,12.0
Section Villageoise 4 D Ronkh,8,0.0,0.0,8.0,42.75,42.5,8.0,16.75,20.0,8.0,1.25,1.0,8,1.0,1,8,1.0,1,8,0.0,0,8,6.0,4.0,8.0,2.0,2.0,8,3.0,2.0,8,3.125,1.5,8,0.625,0.0,8.0,1.125,1.0,8.0,0.75,1.0,8.0,2.0,2.0,8.0,1.0,1.0,8.0,4.0,4.0,8.0,1.0,1.0,8.0,1.125,1.0,8.0,1.5,1.5,8.0,1.0,1.0,8.0,296875.0,287500.0,8.0,6.0,6.0,8.0,0.0,0.0,8.0,0.0,0,8,1.0,1.0,8.0,1.0,1.0,7.0,139375.0,145000.0,8.0,4.0,4.0,8.0,189375.0,182500.0,8.0,2.0,2.0,8.0,2.0,2.0,8.0,2.0,2.0,8.0,1.875,2.0,8.0,2.0,2.0,8.0,3.0,3.0,8.0,2.0,2.0,8.0,125.0,125.0,8.0,1.0,1.0,8.0,0.4075,0.4,8.0,0.41205357142857146,0.3666666666666667,8.0,2.125,2.0,8.0,1.25,1.0,8.0,1.0,1.0,8.0,537500.0,500000.0,8.0,537500.0,500000.0,8.0,3.0,3.0,8.0,0.0,0.0,8.0,1.625,2.0,8.0,1.875,2.0,8.0,0.875,0.5,8.0,1.25,1.0,8.0,0.75,1.0,8.0,2.0,2.0,8.0,1.0,1.0,8.0
Section Villageoise 4 E Ronkh,10,0.0,0.0,10.0,37.3,38.0,10.0,15.4,20.0,10.0,1.1,1.0,10,0.8,1,10,0.8,1,10,0.0,0,10,6.3,6.0,10.0,1.7,2.0,10,3.2,3.5,10,3.3,3.5,10,0.5555555555555556,0.0,9.0,1.1,1.0,10.0,0.9,1.0,10.0,2.0,2.0,10.0,1.7,2.0,10.0,3.9,4.0,10.0,0.9,1.0,10.0,1.0,1.0,10.0,1.5,2.0,10.0,0.9,1.0,10.0,328888.8888888889,260000.0,9.0,7.0,6.0,9.0,5000.0,0.0,10.0,5000.0,0,10,1.1,1.0,10.0,1.0,1.0,9.0,113000.0,140000.0,10.0,3.8,4.0,10.0,214000.0,182500.0,10.0,1.9,2.0,10.0,1.8,2.0,10.0,2.0,2.0,10.0,1.8,2.0,10.0,1.9,2.0,10.0,3.3333333333333335,3.0,9.0,1.8,2.0,10.0,120.5,125.0,10.0,2.4,2.0,10.0,0.7611111111111111,1.0,9.0,0.5020833333333333,0.5714285714285714,8.0,2.625,3.0,8.0,1.2,1.0,10.0,0.8,1.0,10.0,542500.0,500000.0,10.0,542500.0,500000.0,10.0,2.9,3.0,10.0,0.7,1.0,10.0,1.4,2.0,10.0,1.2,1.0,10.0,0.9,1.0,10.0,1.0,1.0,10.0,0.7,1.0,10.0,2.0,2.0,8.0,0.9,1.0,10.0
Section Villageoise 9 A Ronkh,17,0.0,0.0,17.0,40.1764705882353,42.0,17.0,15.470588235294118,20.0,17.0,1.1764705882352942,1.0,17,0.8235294117647058,1,17,0.7647058823529411,1,17,0.0,0,17,6.823529411764706,6.0,17.0,1.8235294117647058,2.0,17,3.6470588235294117,4.0,17,3.8823529411764706,4.0,17,0.7647058823529411,0.0,17.0,1.1176470588235294,1.0,17.0,0.9411764705882353,1.0,17.0,1.9411764705882353,2.0,17.0,1.7058823529411764,2.0,17.0,3.9411764705882355,4.0,17.0,1.0,1.0,17.0,1.0,1.0,17.0,1.7647058823529411,2.0,17.0,1.0,1.0,17.0,358823.5294117647,300000.0,17.0,6.235294117647059,6.0,17.0,2941.176470588235,0.0,17.0,3235.294117647059,0,17,1.1176470588235294,1.0,17.0,0.8823529411764706,1.0,17.0,100882.35294117648,100000.0,17.0,4.0,4.0,17.0,172058.82352941178,185000.0,17.0,2.0,2.0,17.0,2.0,2.0,17.0,2.0,2.0,17.0,1.8823529411764706,2.0,17.0,1.8823529411764706,2.0,17.0,3.176470588235294,3.0,17.0,2.0,2.0,17.0,125.52941176470588,125.0,17.0,2.411764705882353,2.0,17.0,1.0558823529411767,1.0,17.0,0.49226190476190473,0.5166666666666666,16.0,2.0,2.0,16.0,1.2352941176470589,1.0,17.0,0.8823529411764706,1.0,17.0,491176.4705882353,500000.0,17.0,521875.0,500000.0,16.0,2.764705882352941,3.0,17.0,1.0,1.0,17.0,1.411764705882353,2.0,17.0,1.5294117647058822,2.0,17.0,1.1764705882352942,1.0,17.0,1.1176470588235294,1.0,17.0,0.4117647058823529,0.0,17.0,1.8,2.0,15.0,1.0,1.0,17.0
Section Villageoise 2 A Ronkh,8,0.0,0.0,8.0,42.0,39.5,8.0,15.75,15.0,8.0,1.5,1.0,8,1.0,1,8,1.0,1,8,0.0,0,8,9.125,8.0,8.0,2.0,2.0,8,5.125,5.0,8,4.75,5.0,8,1.375,1.5,8.0,1.125,1.0,8.0,1.0,1.0,8.0,2.0,2.0,8.0,1.75,2.0,8.0,4.0,4.0,8.0,1.125,1.0,8.0,1.0,1.0,8.0,1.5,1.5,8.0,1.0,1.0,8.0,285000.0,300000.0,8.0,6.0,6.0,8.0,0.0,0.0,8.0,0.0,0,8,1.0,1.0,8.0,1.0,1.0,8.0,120000.0,110000.0,8.0,4.0,4.0,8.0,197750.0,190000.0,8.0,2.0,2.0,8.0,2.0,2.0,8.0,2.0,2.0,8.0,2.0,2.0,8.0,2.0,2.0,8.0,3.0,3.0,8.0,2.0,2.0,8.0,125.0,125.0,8.0,2.375,2.0,8.0,1.125,1.0,8.0,0.50218837535014,0.5147058823529411,8.0,2.25,2.0,8.0,1.625,2.0,8.0,1.0,1.0,8.0,562500.0,550000.0,8.0,562500.0,550000.0,8.0,3.0,3.0,8.0,1.125,1.0,8.0,1.375,1.0,8.0,1.625,1.5,8.0,1.5,1.5,8.0,1.375,1.0,8.0,0.25,0.0,8.0,2.0,2.0,8.0,1.0,1.0,8.0
Section Villageoise 2 B Ronkh,8,0.0,0.0,8.0,39.0,37.0,8.0,14.0,10.0,8.0,1.25,1.0,8,1.0,1,8,1.0,1,8,0.0,0,8,9.75,8.0,8.0,2.125,2.0,8,6.0,5.5,8,5.75,6.0,8,1.2857142857142858,1.0,7.0,1.0,1.0,8.0,0.875,1.0,8.0,2.0,2.0,8.0,1.875,2.0,8.0,4.0,4.0,8.0,1.0,1.0,8.0,1.0,1.0,8.0,1.375,1.0,8.0,1.0,1.0,8.0,303125.0,300000.0,8.0,6.0,6.0,8.0,0.0,0.0,8.0,0.0,0,8,1.0,1.0,8.0,0.75,1.0,8.0,102500.0,100000.0,8.0,4.0,4.0,8.0,191875.0,195000.0,8.0,2.0,2.0,8.0,2.0,2.0,8.0,2.0,2.0,8.0,2.0,2.0,8.0,2.0,2.0,8.0,3.0,3.0,8.0,2.0,2.0,8.0,125.0,125.0,8.0,2.0,2.0,8.0,1.1775,1.2,8.0,0.6111607142857143,0.6041666666666667,8.0,2.625,3.0,8.0,1.875,2.0,8.0,1.0,1.0,8.0,556250.0,600000.0,8.0,556250.0,600000.0,8.0,3.0,3.0,8.0,0.875,1.0,8.0,1.375,1.0,8.0,1.5,1.0,8.0,1.75,2.0,8.0,1.25,1.0,8.0,0.375,0.0,8.0,2.0,2.0,8.0,1.0,1.0,8.0
Section Villageoise 2 C Ronkh,10,0.0,0.0,10.0,45.7,44.5,10.0,17.3,17.5,10.0,1.1,1.0,10,0.7,1,10,0.9,1,10,0.1,0,10,8.7,8.5,10.0,1.6,2.0,10,5.8,6.0,10,4.9,4.5,10,1.5555555555555556,2.0,9.0,1.3,1.0,10.0,0.9,1.0,10.0,2.0,2.0,10.0,1.7,2.0,10.0,3.7,4.0,10.0,1.1,1.0,10.0,1.1,1.0,10.0,1.7,2.0,10.0,1.0,1.0,10.0,331000.0,300000.0,10.0,6.2,6.0,10.0,12500.0,0.0,10.0,8500.0,0,10,1.1,1.0,10.0,0.9,1.0,10.0,92500.0,100000.0,10.0,4.0,4.0,10.0,161500.0,190000.0,10.0,2.0,2.0,10.0,2.0,2.0,10.0,2.0,2.0,10.0,1.9,2.0,10.0,1.8,2.0,10.0,3.0,3.0,9.0,2.0,2.0,10.0,125.0,125.0,10.0,3.7,3.0,10.0,1.4555555555555555,1.2,9.0,0.5576378868045535,0.5833333333333334,9.0,2.5555555555555554,3.0,9.0,1.7,2.0,10.0,0.8,1.0,10.0,585000.0,600000.0,10.0,585000.0,600000.0,10.0,3.0,3.0,10.0,1.2,1.0,10.0,1.5,1.5,10.0,2.1,2.0,10.0,1.5,2.0,10.0,1.1,1.0,10.0,0.4,0.0,10.0,1.7777777777777777,2.0,9.0,1.0,1.0,10.0
Section Villageoise 6 Ronkh,22,0.045454545454545456,0.0,22.0,34.45454545454545,31.5,22.0,14.0,13.5,22.0,0.5909090909090909,0.5,22,0.3181818181818182,0,22,0.3181818181818182,0,22,0.0,0,22,2.727272727272727,1.0,22.0,0.7272727272727273,0.5,22,1.5909090909090908,0.0,22,1.5454545454545454,0.0,22,0.8181818181818182,1.0,11.0,1.6818181818181819,2.0,22.0,0.8636363636363636,1.0,22.0,2.0,2.0,22.0,1.0909090909090908,1.0,22.0,3.5454545454545454,4.0,22.0,0.8571428571428571,1.0,21.0,1.0,1.0,21.0,0.9545454545454546,1.0,22.0,0.8636363636363636,1.0,22.0,316666.6666666667,300000.0,18.0,6.0,6.0,19.0,4545.454545454545,0.0,22.0,2954.5454545454545,0,22,1.0952380952380953,1.0,21.0,0.4444444444444444,0.0,18.0,33181.818181818184,0.0,22.0,3.590909090909091,4.0,22.0,105238.09523809524,100000.0,21.0,1.3636363636363635,1.0,22.0,1.5454545454545454,2.0,22.0,1.1904761904761905,2.0,21.0,1.2727272727272727,1.0,22.0,1.6363636363636365,2.0,22.0,2.35,2.0,20.0,1.5789473684210527,2.0,19.0,130.36363636363637,125.0,22.0,3.2,2.0,20.0,1.6872727272727275,1.0,22.0,0.4748677248677249,0.5277777777777778,12.0,2.0833333333333335,2.0,12.0,0.5454545454545454,0.0,22.0,0.5,0.5,22.0,471590.9090909091,500000.0,22.0,471590.9090909091,500000.0,22.0,2.590909090909091,3.0,22.0,1.2,1.0,20.0,1.2727272727272727,1.0,22.0,1.0,1.0,22.0,0.4090909090909091,0.0,22.0,0.5909090909090909,0.5,22.0,0.7727272727272727,1.0,22.0,1.2727272727272727,2.0,11.0,0.8636363636363636,1.0,22.0
Section Villageoise 7 Ronkh,14,0.07142857142857142,0.0,14.0,40.714285714285715,41.0,14.0,16.928571428571427,20.0,14.0,0.9285714285714286,1.0,14,0.7857142857142857,1,14,0.7857142857142857,1,14,0.0,0,14,7.571428571428571,7.5,14.0,1.9285714285714286,2.0,14,4.714285714285714,5.0,14,4.642857142857143,4.5,14,0.9166666666666666,1.0,12.0,1.1428571428571428,1.0,14.0,0.8571428571428571,1.0,14.0,2.0,2.0,14.0,1.0714285714285714,1.0,14.0,3.9285714285714284,4.0,14.0,1.0,1.0,14.0,1.0,1.0,14.0,1.0,1.0,14.0,1.0,1.0,14.0,285000.0,262500.0,14.0,6.0,6.0,14.0,0.0,0.0,14.0,0.0,0,14,1.0,1.0,14.0,0.9230769230769231,1.0,13.0,121785.71428571429,150000.0,14.0,4.0,4.0,14.0,176428.57142857142,185000.0,14.0,1.8571428571428572,2.0,14.0,1.9285714285714286,2.0,14.0,1.8571428571428572,2.0,14.0,1.8571428571428572,2.0,14.0,1.7857142857142858,2.0,14.0,2.857142857142857,3.0,14.0,1.8571428571428572,2.0,14.0,125.35714285714286,125.0,14.0,2.5714285714285716,2.0,14.0,1.3035714285714286,1.0,14.0,0.5548384757943582,0.6125,12.0,2.4166666666666665,3.0,12.0,1.4285714285714286,2.0,14.0,0.9285714285714286,1.0,14.0,546428.5714285715,550000.0,14.0,546428.5714285715,550000.0,14.0,2.9285714285714284,3.0,14.0,1.0714285714285714,1.0,14.0,1.4285714285714286,2.0,14.0,1.6428571428571428,2.0,14.0,1.2857142857142858,1.5,14.0,0.8571428571428571,1.0,14.0,0.5,0.5,14.0,1.8181818181818181,2.0,11.0,1.0,1.0,14.0
Section Villageoise 7 A Ronkh,10,0.0,0.0,10.0,46.1,47.0,10.0,20.6,22.0,10.0,1.3,1.0,10,1.0,1,10,1.0,1,10,0.0,0,10,8.7,7.0,10.0,2.0,2.0,10,5.6,5.0,10,5.3,5.0,10,0.9,0.5,10.0,1.0,1.0,10.0,0.8,1.0,10.0,2.0,2.0,10.0,1.1,1.0,10.0,4.0,4.0,10.0,1.0,1.0,10.0,1.0,1.0,10.0,1.0,1.0,10.0,1.0,1.0,9.0,301000.0,300000.0,10.0,6.0,6.0,9.0,0.0,0.0,10.0,0.0,0,10,1.0,1.0,10.0,1.0,1.0,10.0,126000.0,125000.0,10.0,4.0,4.0,10.0,200000.0,197500.0,10.0,2.0,2.0,10.0,2.0,2.0,10.0,2.0,2.0,10.0,2.0,2.0,10.0,2.0,2.0,10.0,3.1,3.0,10.0,2.0,2.0,10.0,125.0,125.0,10.0,2.4,2.0,10.0,1.105,0.95,10.0,0.6279320189614308,0.6076923076923078,10.0,2.8,3.0,10.0,1.6,2.0,10.0,1.0,1.0,10.0,550000.0,550000.0,10.0,550000.0,550000.0,10.0,3.0,3.0,10.0,1.0,1.0,10.0,1.9,2.0,10.0,2.1,2.0,10.0,1.4,1.0,10.0,1.2,1.0,10.0,0.3,0.0,10.0,2.0,2.0,10.0,1.0,1.0,9.0
Section Villageoise 8 Ronkh,12,0.0,0.0,12.0,45.25,45.5,12.0,19.5,22.0,12.0,1.4166666666666667,1.0,12,1.0,1,12,1.0,1,12,0.0,0,12,9.833333333333334,8.5,12.0,2.25,2.0,12,5.5,5.0,12,5.75,5.5,12,1.0,1.0,12.0,1.0833333333333333,1.0,12.0,1.0,1.0,12.0,2.0,2.0,12.0,1.6666666666666667,2.0,12.0,3.9166666666666665,4.0,12.0,1.0,1.0,12.0,0.9166666666666666,1.0,12.0,1.0,1.0,12.0,1.0,1.0,12.0,344166.6666666667,350000.0,12.0,6.0,6.0,12.0,0.0,0.0,12.0,0.0,0,12,1.0,1.0,12.0,1.0,1.0,12.0,126666.66666666667,125000.0,12.0,4.0,4.0,12.0,194583.33333333334,195000.0,12.0,2.0,2.0,12.0,2.0,2.0,12.0,2.0,2.0,12.0,2.0,2.0,12.0,1.9166666666666667,2.0,12.0,3.3333333333333335,3.0,12.0,2.0,2.0,12.0,125.0,125.0,12.0,2.5833333333333335,3.0,12.0,1.2166666666666666,1.35,12.0,0.5890752765752766,0.6,12.0,2.6666666666666665,3.0,12.0,1.6666666666666667,2.0,12.0,0.9166666666666666,1.0,12.0,558333.3333333334,550000.0,12.0,558333.3333333334,550000.0,12.0,3.0,3.0,12.0,1.0,1.0,12.0,1.8333333333333333,2.0,12.0,2.0,2.0,12.0,1.5833333333333333,2.0,12.0,1.3333333333333333,1.0,12.0,0.5833333333333334,1.0,12.0,2.0,2.0,12.0,1.0,1.0,12.0
Section Villageoise 9 Ronkh,15,0.0,0.0,15.0,45.2,46.0,15.0,19.466666666666665,22.0,15.0,1.4,1.0,15,0.9333333333333333,1,15,0.9333333333333333,1,15,0.0,0,15,8.533333333333333,8.0,15.0,2.0,2.0,15,5.533333333333333,6.0,15,5.533333333333333,6.0,15,0.42857142857142855,0.0,14.0,1.1333333333333333,1.0,15.0,0.9333333333333333,1.0,15.0,2.0,2.0,15.0,1.1333333333333333,1.0,15.0,4.0,4.0,15.0,1.0,1.0,15.0,1.0,1.0,15.0,1.1333333333333333,1.0,15.0,1.0,1.0,15.0,345333.3333333333,350000.0,15.0,6.0,6.0,15.0,0.0,0.0,15.0,0.0,0,15,1.0,1.0,15.0,1.0,1.0,14.0,117000.0,125000.0,15.0,4.0,4.0,15.0,191333.33333333334,195000.0,15.0,1.9333333333333333,2.0,15.0,1.9333333333333333,2.0,15.0,1.9333333333333333,2.0,15.0,1.8,2.0,15.0,1.7333333333333334,2.0,15.0,3.2142857142857144,3.0,14.0,1.8666666666666667,2.0,15.0,125.0,125.0,15.0,2.8666666666666667,3.0,15.0,1.32,1.35,15.0,0.6255424139352711,0.6306818181818181,14.0,2.7142857142857144,3.0,14.0,1.6666666666666667,2.0,15.0,0.8666666666666667,1.0,15.0,576666.6666666666,600000.0,15.0,576666.6666666666,600000.0,15.0,3.0,3.0,15.0,1.1333333333333333,1.0,15.0,1.7333333333333334,2.0,15.0,2.0,2.0,15.0,1.5333333333333334,2.0,15.0,1.2,1.0,15.0,0.4,0.0,15.0,2.0,2.0,14.0,1.0,1.0,15.0
