id,village_id,validation_status,accuracy,farmerDate,coop_name,gender,age,years_farming,education_level,num_wives,wife_trades,wife_food_crops,wife_crafts,num_children,num_young_children,num_older_children,num_children_in_school,children_working,income,transportation,housing_material,access_electricity,access_drinking_water,access_healthcare,wants_credit,credit_from_coop,credit_from_third_party,credit_from_bank,loan_amount,loan_rate,has_bridge_loan,bridge_loan_amount,pledged_output,wants_bridge_loan,wants_bridge_loan_amount,input_use,input_cost,inputs_useful,interest_use_inputs,interest_insurance,use_ag_services,ag_services_quality,ag_services_frequency,interest_ag_services,buyer_type,last_price,num_plots,total_ha,main_crop,secondary_crop,has_loan,valid_children,fraction_in_school,coop_id,fraction_in_school_binned,income_binned,num_plots_binned,years_farming_binned,age_binned,num_children_binned,num_older_children_binned,num_young_children_binned,num_wives_binned,education_level_binned,wife_roles,creditworthy,nonzero_income,plot_list
4761,423,Validated,2,2016-12-27 13:08:00,Section Villageoise 10,0.0,50.0,20.0,Non AlphabEtisE,1,0,0,0,6.0,1,4,3,4.0,225000.0,VElo,1.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,464750.0,5.0,0.0,0,0.0,1.0,150000.0,4.0,145540.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,market,109.0,3.0,1.43,IRice,garden,1.0,True,0.5,29,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,225000.0,[8130]
4791,423,Validated,2,2016-12-27 13:08:00,Section Villageoise 7,0.0,36.0,13.0,Secondaire,1,1,0,0,5.0,2,3,3,1.0,250000.0,Moto/Mobylette,2.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,200000.0,5.0,0.0,0,0.0,1.0,150000.0,4.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,merchant,107.0,7.0,3.24,IRice,garden,1.0,True,0.6,38,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250000.0,"[5325, 5330, 5331]"
4792,423,Validated,3,2016-12-27 13:08:00,Section V 2,0.0,44.0,19.0,Non AlphabEtisE,1,0,0,0,4.0,1,2,3,,0.0,VElo,1.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,,5.0,0.0,0,0.0,1.0,150000.0,4.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,merchant,107.0,3.0,1.2,IRice,garden,,True,0.75,28,3.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,,,"[4985, 4986, 4987]"
4793,423,Validated,2,2016-12-27 13:08:00,Section V 3,0.0,36.0,13.0,Non AlphabEtisE,1,0,1,0,3.0,2,1,1,0.0,0.0,VElo,1.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,325000.0,5.0,0.0,0,0.0,1.0,150000.0,4.0,115000.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,merchant,107.0,3.0,1.0,IRice,garden,1.0,True,0.3333333333333333,26,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,
4827,423,Validated,2,2016-12-27 13:08:00,BOKK XALAAT,0.0,72.0,15.0,Non AlphabEtisE,1,0,0,0,5.0,2,2,2,,115000.0,VElo,1.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,195000.0,5.0,0.0,0,0.0,1.0,125000.0,4.0,98000.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,merchant,107.0,1.0,0.6,IRice,garden,1.0,True,0.4,36,2.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,115000.0,[8121]
4828,423,Validated,3,2016-12-27 13:08:00,Section Villageoise 8,0.0,66.0,22.0,Primaire,2,1,0,0,7.0,0,3,5,4.0,325000.0,A pied,2.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,,5.0,0.0,0,0.0,1.0,175000.0,4.0,265800.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,merchant,108.0,8.0,3.35,IRice,garden,1.0,True,0.7142857142857143,25,3.0,2.0,2.0,2.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,325000.0,[7907]
4865,423,Validated,2,2016-12-27 13:08:00,Section Villageoise 7,0.0,42.0,17.0,Non AlphabEtisE,1,0,0,0,3.0,1,2,2,0.0,165000.0,Moto/Mobylette,1.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,481000.0,5.0,0.0,0,0.0,1.0,150000.0,4.0,140000.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,merchant,107.0,3.0,1.48,IRice,garden,1.0,True,0.6666666666666666,38,3.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,165000.0,"[4989, 4990, 4991]"
4961,423,Validated,3,2016-12-27 13:08:00,Section V 3,0.0,30.0,9.0,Non AlphabEtisE,1,0,0,0,2.0,2,0,6,0.0,135000.0,VElo,2.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,84500.0,5.0,0.0,0,0.0,1.0,150000.0,4.0,149000.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,market,109.0,4.0,1.5,IRice,garden,1.0,False,,26,,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,135000.0,"[5672, 5673, 6297, 6298]"
5223,423,Validated,2,2016-12-27 13:08:00,Section Villageoise 10,0.0,32.0,12.0,Non AlphabEtisE,1,0,0,0,2.0,1,1,0,0.0,125000.0,VElo,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,156000.0,,0.0,0,0.0,1.0,95000.0,4.0,43770.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,market,109.0,1.0,0.48,IRice,garden,1.0,True,0.0,29,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,125000.0,[7862]
5224,423,Validated,2,2016-12-27 13:08:00,SILMAKHA 3,0.0,39.0,13.0,Non AlphabEtisE,1,0,0,0,2.0,1,1,1,0.0,70170.0,A pied,1.0,1.0,1.0,1.0,3.0,0.0,1.0,2.0,208000.0,5.0,0.0,0,0.0,1.0,150000.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,market,109.0,2.0,0.64,IRice,garden,1.0,True,0.5,33,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,70170.0,[5830]
5227,423,Validated,2,2016-12-27 13:08:00,Section Villageoise 10,0.0,39.0,14.0,Non AlphabEtisE,1,0,0,0,5.0,1,3,3,0.0,175000.0,VElo,2.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,330000.0,5.0,0.0,0,0.0,1.0,175000.0,4.0,210000.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,market,108.0,2.0,1.05,IRice,garden,1.0,True,0.6,29,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,175000.0,[7504]
5228,423,Validated,2,2016-12-27 13:08:00,SILMAKHA 3,0.0,34.0,10.0,Non AlphabEtisE,1,0,0,0,3.0,2,1,1,0.0,125000.0,VElo,2.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,195000.0,5.0,0.0,0,0.0,1.0,125000.0,4.0,85000.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,market,108.0,1.0,0.6,IRice,garden,1.0,True,0.3333333333333333,33,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,125000.0,[7870]
5229,423,Validated,3,2016-12-27 13:08:00,SILMAKHA 3,0.0,49.0,24.0,Non AlphabEtisE,1,0,0,0,3.0,0,3,2,0.0,245000.0,Moto/Mobylette,2.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,214500.0,5.0,0.0,0,0.0,1.0,150000.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,market,109.0,1.0,0.66,IRice,garden,1.0,True,0.6666666666666666,33,3.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,245000.0,[7859]
5230,423,Validated,4,2016-12-27 13:08:00,Section Villageoise 10,0.0,43.0,18.0,Non AlphabEtisE,1,0,0,0,2.0,1,1,1,1.0,0.0,VElo,1.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,390000.0,5.0,0.0,0,0.0,1.0,100000.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,merchant,125.0,2.0,1.2,IRice,garden,1.0,True,0.5,29,2.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,[8126]
5254,423,Validated,2,2016-12-27 13:08:00,Section Villageoise 5,1.0,63.0,17.0,Non AlphabEtisE,0,0,0,0,6.0,2,4,0,2.0,0.0,A pied,,1.0,2.0,1.0,3.0,0.0,1.0,2.0,,,0.0,0,0.0,1.0,150000.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,merchant,125.0,6.0,2.75,IRice,garden,0.0,True,0.0,31,0.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,,,,[8118]
5255,423,Validated,3,2016-12-27 13:08:00,Section Villageoise 11,1.0,61.0,12.0,Non AlphabEtisE,0,0,0,0,0.0,0,0,0,,0.0,A pied,2.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,,,0.0,0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,,,,4.0,1.0,merchant,125.0,1.0,0.3,IRice,garden,0.0,True,,39,,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,[8136]
5256,423,Validated,2,2016-12-27 13:08:00,AND DAAN SA DOOLE,0.0,57.0,28.0,Primaire,2,1,0,0,12.0,1,5,12,0.0,250000.0,Moto/Mobylette,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,,5.0,0.0,0,2.0,1.0,250000.0,4.0,386640.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,merchant,125.0,4.0,1.75,IRice,garden,1.0,True,1.0,35,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,250000.0,[7204]
5257,423,Validated,2,2016-12-27 13:08:00,SILMAKHA 3,0.0,28.0,14.0,Primaire,1,0,0,0,2.0,2,0,0,,0.0,Moto/Mobylette,1.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,396500.0,5.0,0.0,0,0.0,1.0,200000.0,4.0,98500.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,market,109.0,2.0,1.2,IRice,garden,1.0,True,0.0,33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,[8135]
5311,423,Validated,2,2016-12-27 13:08:00,Section V 3,0.0,30.0,0.0,AlphabEtisE,1,0,0,0,3.0,1,2,0,,0.0,A pied,2.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,,5.0,0.0,0,0.0,1.0,200000.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,merchant,125.0,2.0,1.0,IRice,garden,,True,0.0,26,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,,"[6306, 6307]"
5314,423,Validated,2,2016-12-27 13:08:00,Section Villageoise 1,0.0,57.0,25.0,Non AlphabEtisE,1,0,0,0,8.0,0,2,4,2.0,0.0,Moto/Mobylette,2.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,,,0.0,0,0.0,1.0,375000.0,4.0,0.0,,,,,,,,,0.0,3.0,1.094,IRice,garden,0.0,True,0.5,27,2.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,,,[8122]
5334,423,Validated,3,2016-12-27 13:08:00,SILMAKHA 3,0.0,50.0,25.0,Non AlphabEtisE,1,0,0,0,8.0,1,3,1,4.0,0.0,VElo,2.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,,5.0,0.0,0,0.0,1.0,150000.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,merchant,125.0,2.0,1.12,IRice,garden,,True,0.125,33,1.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,,,[8146]
5335,423,Validated,2,2016-12-27 13:08:00,Section Villageoise 5,0.0,39.0,12.0,Primaire,1,0,0,0,7.0,3,3,2,4.0,125000.0,VElo,2.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,227500.0,5.0,0.0,0,0.0,1.0,100000.0,4.0,75000.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,market,109.0,1.0,0.7,IRice,garden,1.0,True,0.2857142857142857,31,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,125000.0,[7873]
5336,423,Validated,3,2016-12-27 13:08:00,Section Villageoise 1,0.0,33.0,11.0,Primaire,1,0,0,0,1.0,1,0,0,2.0,0.0,A pied,2.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,,5.0,0.0,0,0.0,1.0,250000.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,market,109.0,1.0,1.17,IRice,garden,,True,0.0,27,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,,[7107]
5338,423,Validated,2,2016-12-27 13:08:00,Section V 3,0.0,43.0,17.0,Non AlphabEtisE,1,0,0,0,7.0,4,3,5,0.0,175000.0,VElo,2.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,282750.0,5.0,0.0,0,0.0,1.0,200000.0,4.0,88860.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,market,109.0,2.0,0.087,IRice,garden,1.0,True,0.7142857142857143,26,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,175000.0,[7501]
5339,423,Validated,2,2016-12-27 13:08:00,Section Villageoise 1,0.0,49.0,14.0,Non AlphabEtisE,1,0,0,0,6.0,1,2,1,4.0,125000.0,VElo,2.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,162500.0,5.0,0.0,0,0.0,1.0,125000.0,4.0,45200.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,market,109.0,1.0,0.5,IRice,garden,1.0,True,0.16666666666666666,27,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,125000.0,[8131]
5531,423,Validated,3,2016-12-27 13:08:00,Section V 2,0.0,30.0,13.0,Non AlphabEtisE,1,0,0,0,3.0,2,1,1,0.0,250000.0,Moto/Mobylette,2.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,330000.0,5.0,0.0,0,0.0,1.0,200000.0,4.0,65280.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,merchant,125.0,2.0,1.1,IRice,garden,1.0,True,0.3333333333333333,28,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,250000.0,[7850]
5532,423,Validated,2,2016-12-27 13:08:00,Section Villageoise 10,0.0,52.0,14.0,Non AlphabEtisE,2,0,0,0,7.0,4,3,4,0.0,135000.0,VElo,2.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,390000.0,5.0,0.0,0,0.0,1.0,150000.0,4.0,123100.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,market,109.0,2.0,1.2,RRice,garden,1.0,True,0.5714285714285714,29,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,135000.0,[7860]
5533,423,Validated,2,2016-12-27 13:08:00,Section Villageoise 1,0.0,50.0,20.0,Non AlphabEtisE,2,0,0,0,9.0,2,3,1,2.0,175000.0,VElo,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,308750.0,5.0,0.0,0,0.0,1.0,200000.0,4.0,121850.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,market,109.0,2.0,0.97,IRice,garden,1.0,True,0.1111111111111111,27,0.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,175000.0,[8381]
5534,423,Validated,3,2016-12-27 13:08:00,Section Villageoise 8,0.0,49.0,20.0,Primaire,1,0,0,0,4.0,1,3,4,4.0,180000.0,Moto/Mobylette,2.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,373750.0,5.0,0.0,0,0.0,1.0,150000.0,4.0,115000.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,market,109.0,2.0,1.15,IRice,garden,1.0,True,1.0,25,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,180000.0,[7205]
5535,423,Validated,2,2016-12-27 13:08:00,Section V 2,0.0,60.0,20.0,Primaire,2,0,0,0,0.0,0,0,0,,0.0,VElo,2.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,,,0.0,0,0.0,1.0,250000.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,merchant,125.0,3.0,1.16,IRice,garden,0.0,True,,28,,0.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,,,[8142]
5536,423,Validated,2,2016-12-27 13:08:00,MAME BARKA MBAYE,0.0,62.0,24.0,Non AlphabEtisE,2,0,0,0,7.0,0,4,4,1.0,250000.0,VElo,2.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,195000.0,5.0,0.0,0,0.0,1.0,300000.0,4.0,95000.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,market,109.0,5.0,2.28,IRice,garden,1.0,True,0.5714285714285714,32,3.0,2.0,2.0,2.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,250000.0,"[7006, 7007, 7008]"
5537,423,Validated,2,2016-12-27 13:08:00,Section Villageoise 1,0.0,59.0,22.0,Non AlphabEtisE,3,0,0,0,10.0,3,3,3,,250000.0,Moto/Mobylette,2.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,897000.0,5.0,0.0,0,0.0,1.0,250000.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,merchant,125.0,8.0,2.76,IRice,garden,1.0,True,0.3,27,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,250000.0,[7904]
5538,423,Validated,2,2016-12-27 13:08:00,SILMAKHA 3,0.0,25.0,10.0,Non AlphabEtisE,1,0,0,0,6.0,3,1,2,4.0,175000.0,VElo,2.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,367250.0,5.0,0.0,0,0.0,1.0,150000.0,4.0,115000.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,market,109.0,3.0,1.13,IRice,garden,1.0,True,0.3333333333333333,33,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,175000.0,"[6191, 6192]"
5591,423,Validated,3,2016-12-27 13:08:00,Section V 2,0.0,32.0,12.0,Primaire,0,0,0,0,0.0,0,0,0,,125000.0,VElo,1.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,360750.0,5.0,0.0,0,0.0,1.0,125000.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,market,109.0,2.0,1.1,IRice,garden,1.0,True,,28,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,125000.0,"[6299, 6300]"
5598,423,Validated,2,2016-12-27 13:08:00,Section Villageoise 4,0.0,40.0,14.0,Non AlphabEtisE,1,0,0,0,3.0,1,0,0,0.0,175000.0,VElo,1.0,0.0,2.0,1.0,3.0,0.0,1.0,2.0,380250.0,5.0,0.0,0,0.0,1.0,150000.0,4.0,128320.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,market,109.0,2.0,1.17,IRice,garden,1.0,True,0.0,37,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,175000.0,[7496]
5599,423,Validated,2,2016-12-27 13:08:00,Section Villageoise 1,0.0,47.0,20.0,Non AlphabEtisE,1,0,0,0,4.0,0,0,0,0.0,0.0,VElo,1.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,,5.0,0.0,0,0.0,1.0,175000.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,market,109.0,2.0,1.15,IRice,garden,,True,0.0,27,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,,,[7113]
5600,423,Validated,2,2016-12-27 13:08:00,Section Villageoise 1,0.0,33.0,11.0,Non AlphabEtisE,1,0,0,0,4.0,3,1,1,2.0,175000.0,A pied,1.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,282750.0,5.0,0.0,0,0.0,1.0,180000.0,4.0,75000.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,market,109.0,1.0,0.87,IRice,garden,1.0,True,0.25,27,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,175000.0,[8224]
5723,423,Validated,2,2016-12-27 13:08:00,AND DAAN SA DOOLE,0.0,41.0,14.0,Non AlphabEtisE,1,0,0,0,3.0,1,2,2,0.0,175000.0,VElo,1.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,162500.0,5.0,0.0,0,0.0,1.0,150000.0,4.0,59500.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,market,109.0,1.0,0.55,IRice,garden,1.0,True,0.6666666666666666,35,3.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,175000.0,[7830]
5724,423,Validated,2,2016-12-27 13:08:00,Section Villageoise 4,0.0,41.0,12.0,Non AlphabEtisE,1,0,0,0,4.0,1,2,2,0.0,200000.0,Moto/Mobylette,2.0,0.0,2.0,1.0,3.0,0.0,1.0,2.0,175000.0,5.0,0.0,0,0.0,1.0,150000.0,4.0,96000.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,market,109.0,1.0,0.63,IRice,garden,1.0,True,0.5,37,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,200000.0,[7493]
5945,423,Validated,3,2016-12-27 13:08:00,Section V 2,0.0,38.0,13.0,Primaire,1,0,0,0,1.0,1,0,0,,135000.0,VElo,1.0,0.0,2.0,1.0,3.0,0.0,1.0,2.0,390000.0,5.0,0.0,0,0.0,1.0,100000.0,4.0,123000.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,market,109.0,1.0,0.6,IRice,garden,1.0,True,0.0,28,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,135000.0,[8132]
5946,423,Validated,3,2016-12-27 13:08:00,AND DAAN SA DOOLE,0.0,59.0,14.0,Non AlphabEtisE,1,0,0,0,5.0,0,0,3,,250000.0,VElo,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,357500.0,5.0,0.0,0,0.0,1.0,150000.0,4.0,112000.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,market,109.0,2.0,1.1,IRice,garden,1.0,True,0.6,35,3.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,250000.0,[8123]
5947,423,Validated,2,2016-12-27 13:08:00,AND DAAN SA DOOLE,0.0,60.0,0.0,Non AlphabEtisE,1,0,0,0,7.0,0,3,2,4.0,250000.0,A pied,2.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,523250.0,5.0,0.0,0,0.0,1.0,250000.0,4.0,164880.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,merchant,109.0,4.0,1.61,IRice,garden,1.0,True,0.2857142857142857,35,1.0,2.0,2.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,250000.0,[7510]
5948,423,Validated,2,2016-12-27 13:08:00,Section V 6,0.0,60.0,28.0,Primaire,3,0,0,0,16.0,0,7,9,,0.0,Moto/Mobylette,2.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,,5.0,0.0,0,0.0,1.0,250000.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,merchant,125.0,7.0,3.47,IRice,garden,,True,0.5625,34,2.0,0.0,2.0,3.0,4.0,2.0,2.0,0.0,2.0,1.0,0.0,,,[8143]
5949,423,Validated,2,2016-12-27 13:08:00,AND DAAN SA DOOLE,0.0,59.0,11.0,Primaire,1,0,0,0,5.0,0,2,2,4.0,125000.0,VElo,2.0,0.0,2.0,1.0,3.0,0.0,1.0,2.0,146250.0,5.0,0.0,0,0.0,1.0,175000.0,4.0,37980.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,market,109.0,1.0,0.5,IRice,garden,1.0,True,0.4,35,2.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,125000.0,[8137]
5950,423,Validated,2,2016-12-27 13:08:00,Section Villageoise 9,0.0,49.0,20.0,Non AlphabEtisE,1,0,0,0,6.0,1,3,3,1.0,135000.0,VElo,1.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,435500.0,5.0,0.0,0,0.0,1.0,150000.0,4.0,115560.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,market,109.0,2.0,1.34,IRice,garden,1.0,True,0.5,24,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,135000.0,[8134]
5951,423,Validated,2,2016-12-27 13:08:00,AND DAAN SA DOOLE,0.0,55.0,19.0,Primaire,1,0,0,0,6.0,0,0,0,0.0,185000.0,VElo,2.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,373750.0,5.0,0.0,0,0.0,1.0,150000.0,4.0,90750.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,market,109.0,3.0,1.15,IRice,garden,1.0,True,0.0,35,0.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,185000.0,"[7878, 7879]"
6023,423,Validated,2,2016-12-27 13:08:00,AND DAAN SA DOOLE,0.0,52.0,27.0,Primaire,2,0,0,0,12.0,1,8,11,1.0,225000.0,Moto/Mobylette,2.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,750750.0,5.0,0.0,0,0.0,1.0,250000.0,4.0,252280.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,market,109.0,5.0,2.31,IRice,garden,1.0,True,0.9166666666666666,35,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,225000.0,[7857]
6024,423,Validated,2,2016-12-27 13:08:00,Section Villageoise 1,0.0,53.0,20.0,AlphabEtisE,2,0,0,0,6.0,2,4,4,1.0,350000.0,A pied,2.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,386750.0,5.0,0.0,0,0.0,1.0,275000.0,4.0,121850.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,market,109.0,3.0,1.19,IRice,garden,1.0,True,0.6666666666666666,27,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,350000.0,[7900]
6025,423,Validated,2,2016-12-27 13:08:00,Section Villageoise 1,0.0,40.0,16.0,Primaire,1,0,0,0,2.0,1,1,0,0.0,175000.0,VElo,2.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,195000.0,5.0,0.0,0,0.0,1.0,120000.0,4.0,104600.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,market,109.0,1.0,0.6,IRice,garden,1.0,True,0.0,27,0.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,175000.0,[7112]
